x,y
0.9531687085815532,0.37381044184528833
0.4739213239284821,0.5863034865106558
0.6347019381132011,0.10045689287495474
0.5275900832045155,0.48420761521273925
0.9524708241199844,0.8014131949386849
0.3106613629049364,0.27785433024956463
0.1274833485798592,0.22127642922636537
0.48938017315210525,0.011358746954457377
0.020382076747523126,0.5624846885695023
0.861927611647572,0.8630563452846232
0.5467648046102227,0.6898441432917426
0.7269939650236821,0.9116662130217636
0.18644538334495886,0.900209880091021
0.20608478814615983,0.7761406594365701
0.932135073021169,0.309597347590048
0.9900371505591163,0.22532285074777691
0.0016893940592574985,0.43859576990499516
0.008023626915313997,0.06863397624019907
0.4683544847881873,0.9762935301083406
0.39019078163286935,0.045824435679991504
0.11796086339262724,0.9133652824579168
0.6700758621408964,0.3994928372194242
0.7245854597968344,0.8643733727219267
0.28571040992455643,0.7881595181879526
0.09880038775476496,0.7175369735601225
0.09727246345815233,0.6302345728160665
0.8506819369317942,0.8712709637868841
0.5733699773124146,0.5417184701554449
0.5408862213958552,0.16750368691759787
0.9463732153514268,0.08851121896080305
0.13403387466255845,0.48147061543553504
0.4712479964087841,0.9341085708385479
0.9426225679564946,0.25750877298751407
0.8799176323681217,0.549877089135099
0.36407297258729443,0.17119978966117677
0.5214358744667906,0.2878282126356728
0.025049508783088204,0.2520458054457264
0.16634966924696482,0.9573601942783811
0.22017407716666204,0.1673205500188728
0.001813394097740284,0.8729061659699093
0.26379259824404255,0.6756494620187454
0.9073065847702337,0.4885007151569678
0.5691428890323669,0.9226730568775798
0.15492261104076777,0.804217303138482
0.9615821964199254,0.5757676673516441
0.37008352603925987,0.6234901203440546
0.571033707486603,0.3139354181631453
0.5899101679689398,0.33872152789430054
0.2293297250150541,0.7921451968905304
0.6771738012909165,0.23221812842626854
0.7304109106076191,0.9106060421116398
0.16584461052940558,0.853766356277853
0.9219954583465515,0.2829529193607776
0.676160051616014,0.3987716134979091
0.7303607360296498,0.6193210510934604
0.329037075468926,0.7576399391599853
0.08698894151831382,0.6538811346029461
0.5148413018565707,0.33543696920206933
0.46175446558080546,0.8594052564859718
0.6103542577014613,0.31772561334530414
0.9147756844277979,0.7219591795396101
0.6306529578661784,0.5909546414035651
0.15457235966670657,0.7580445655725578
0.9865974662183703,0.4705055289098019
0.6578030273129711,0.510528106512468
0.7028869866470489,0.9734166780104874
0.725020160683514,0.22918761127227216
0.8160992981754802,0.5775285800290118
0.39367735911547475,0.11458738867278484
0.15751015403585988,0.04528424739274817
0.773442967670398,0.8662194511321744
0.8106686481793968,0.7099414646932405
0.10525823254696043,0.6799030345060475
0.9606726310135609,0.6518173190196948
0.22882808013652145,0.5097059410567402
0.6874908796085277,0.8594550115062656
0.47765450965616796,0.31887531988698736
0.6101531492997341,0.14959672056654982
0.26685766852413484,0.6367523987291941
0.8827774839849643,0.671352280817147
0.5912464757290743,0.8585429313360518
0.9037912649124389,0.14445561061244971
0.9553220686892401,0.35863460885742615
0.5024787211335253,0.9727192217505374
0.3588476963304785,0.28685578853947935
0.2547205562215573,0.5397874680832926
0.9490026941706293,0.7691781015209993
0.7059845891741761,0.13196934484070977
0.09744066732967527,0.8014403519048092
0.248985625974119,0.27260317818402324
0.08767600681277266,0.1455545299264538
0.866992822294721,0.3256761722320711
0.06717928777999682,0.7314739481530126
0.47809138585158806,0.2669278092069398
0.3076035868632385,0.7192005759570423
0.18013061177375778,0.5041639280995998
0.08153701125013058,0.12087418824714624
0.8680965455240985,0.6519766340070718
0.0077601602881258724,0.2679299144671403
0.004322750812309595,0.7246678069211263
0.11484911419513932,0.4728829810714532
0.7582592790939309,0.07411160293950325
0.6577495006426683,0.902282115634288
0.23320559705797383,0.6187754738639275
0.6430641487347082,0.13865734692725784
0.6940117430823949,0.4109946359012051
0.6472101475624064,0.5202702581392435
0.44104594055062196,0.8004503385899548
0.8519536291851526,0.8909102295595517
0.02751204264652496,0.189385658631271
0.8859617665013721,0.813746464517582
0.001662242942880976,0.6010362795017732
0.19354370497003148,0.06933081660296314
