x,y
0.028913933323643004,1.1670280332461291
0.42527144770255965,1.2931056277314847
0.5705799784460541,1.7557239667288318
0.368683824075259,1.6414165381150632
0.29867294957445023,0.12193064562942801
0.13872068697038054,1.9458112848790896
0.4418696366614965,0.3768641046991097
0.5675774942477088,0.31580176192038767
0.5811077358401309,1.9600016177010877
0.07278284300129001,1.7240012790878354
0.446305305775317,1.7723073496175195
0.7308782151544291,1.3501470639293682
0.7311553728179938,0.43435562250464255
0.5745011731538838,0.6988704718415897
0.5167082282937314,1.2423795510349356
0.15721815097987957,1.5684581162208402
0.8913579778535503,0.9191463509142364
0.6463529364736076,1.4019478283862918
0.6558401478753593,0.9435608794555077
0.1268396211362528,1.5709570708493272
0.047723491897142534,1.034232086991472
0.7672049308586486,1.9440177720711804
0.05916753554867804,1.802300142562979
0.877239949659572,0.5420509459516727
0.2449251496157805,1.812599356083303
0.06748137243263819,1.700092970939612
0.30758515905276806,1.5561540177481499
0.005612473061795242,0.657470648731513
0.09107861591003474,1.5527966046848145
0.6450473849968936,0.30304651606028266
0.9617227826131431,0.9872715673998815
0.8674271199043537,0.5586922247533215
0.6378970705535267,1.3426607092377512
0.9665623370461296,0.030759510454015704
0.018837789492693435,1.163749158033529
0.9080903409191752,0.3173577614481218
0.6223966372617948,1.520920685937634
0.3449927862639304,1.3291570447213723
0.2127032997837972,1.4307664898645136
0.5121369600534016,0.8551391183634052
0.1301993759576321,1.006707557521946
0.16878015076164488,0.9387545126894188
0.447690412961,1.014710785419254
0.37403799131102633,1.9777757353156646
0.6965841696018933,1.9297479707430942
0.37620329477983705,1.002876547601673
0.962999470813096,0.05904749945308074
0.06386258993519234,1.677243565786597
0.8260415674690627,0.49407453609895047
0.910494716157086,1.106027779993787
0.9589443440682284,1.5406539668456705
0.5932915524146265,1.136021570880792
0.9534046360954991,1.7327879791270444
0.7068005687719687,0.9297003917417221
0.3286590696819254,0.06639017894771593
0.47747339056190086,0.7362280376972059
0.07526759034970887,1.9214157242677787
0.8876809636042899,1.6592535732050222
0.558332482158554,1.1245695605455523
0.6032287607570077,0.7969851118375497
0.7892119853515644,1.8856337572585389
0.2801494010372316,0.979806412178311
0.45711355222831473,1.3976134062605219
0.9903650011583676,1.9336191641622733
0.09337094864518458,0.4972832986859923
0.5550869430971466,1.8642116554558572
0.44348217994646943,1.2217349551042576
0.4525066593522309,1.281645829078177
